embedding_size,algorithm,n_clusters,ari_score,nmi_score,homogeneity,completeness,v_measure,precision,recall,f1_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,noise_points,total_points,noise_percentage,clustered_points,clustered_percentage
50,K-means++,34,0.13131169014448807,0.404199099439097,0.400814201560873,0.4076416555400028,0.404199099439097,0.19523743288530201,0.41609278564807595,0.26577088731820686,0.5196693537261328,4909796.361394606,0.557455858455046,0,962,0.0,962,100.0
50,Hierarchical (ward),34,0.1281073007620229,0.4034346336949518,0.39468841281058675,0.41257726824622537,0.40343463369495175,0.18783617128754326,0.43005026362869964,0.26146874382236107,0.5324845218148303,4729941.298831327,0.5556397346419538,0,962,0.0,962,100.0
50,Hierarchical (complete),34,0.1480973946266057,0.39457424338687586,0.36459125355089766,0.4299305594493114,0.39457424338687586,0.1757921615304497,0.4908919647418095,0.2588780988154232,0.5171439665781191,3372546.8217593553,0.4714369083651054,0,962,0.0,962,100.0
50,Hierarchical (average),34,0.12560111454986445,0.3899807535435957,0.3347060539334306,0.46712338149983623,0.3899807535435957,0.13914340580499843,0.6057953587178182,0.2263070025275244,0.5842693487528448,1864724.9813648832,0.374074113690076,0,962,0.0,962,100.0
50,Hierarchical (single),34,0.16110045669928716,0.419009923519015,0.29558288153455026,0.7194188759963007,0.41900992351901506,0.08975959955901332,0.8797271069640847,0.1628984746485004,0.32600585044157504,299994.76341600996,0.3599757147587848,0,962,0.0,962,100.0
50,"DBSCAN (euclidean, eps=0.1, min_samples=2)",37,0.12149222581509027,0.39642691921695306,0.3545232420918741,0.44956417448861646,0.39642691921695306,0.12790934202056317,0.5707149880314449,0.20898149537661062,,,,114,962,11.85031185031185,848,88.14968814968816
50,"DBSCAN (euclidean, eps=0.1, min_samples=3)",24,0.11806465307619375,0.38140998760963296,0.33510615788056936,0.4425616522664908,0.3814099876096329,0.1271665662777874,0.5732402405566975,0.2081561524888908,,,,140,962,14.553014553014554,822,85.44698544698545
50,"DBSCAN (euclidean, eps=0.1, min_samples=4)",19,0.1159586063344664,0.37129346071589614,0.3216889206645364,0.4389851132149579,0.3712934607158961,0.12783380779868747,0.5830754346024177,0.2096941454505579,,,,156,962,16.216216216216218,806,83.78378378378379
50,"DBSCAN (euclidean, eps=0.1, min_samples=5)",18,0.11480691622909521,0.36758126291255167,0.31845471402322056,0.43462957504989697,0.3675812629125516,0.12733633837857006,0.5810552325822158,0.20889420130275252,,,,167,962,17.35966735966736,795,82.64033264033263
50,"DBSCAN (euclidean, eps=0.25, min_samples=2)",15,0.1595051622396473,0.40715192059734767,0.3001285283349186,0.6328050575089099,0.4071519205973476,0.09292112167777061,0.8332709421445837,0.16719743912730906,,,,20,962,2.079002079002079,942,97.92099792099792
50,"DBSCAN (euclidean, eps=0.25, min_samples=3)",14,0.1595051622396473,0.40715192059734767,0.3001285283349186,0.6328050575089099,0.4071519205973476,0.09292112167777061,0.8332709421445837,0.16719743912730906,,,,22,962,2.2869022869022873,940,97.71309771309772
50,"DBSCAN (euclidean, eps=0.25, min_samples=4)",13,0.1595051622396473,0.40715192059734767,0.3001285283349186,0.6328050575089099,0.4071519205973476,0.09292112167777061,0.8332709421445837,0.16719743912730906,,,,25,962,2.598752598752599,937,97.4012474012474
50,"DBSCAN (euclidean, eps=0.25, min_samples=5)",10,0.15942172986287573,0.4041493221919576,0.29716030483477235,0.6315208640288719,0.4041493221919576,0.09207937083601977,0.8332709421445837,0.16583355084512516,,,,37,962,3.8461538461538463,925,96.15384615384616
50,"DBSCAN (euclidean, eps=0.5, min_samples=2)",10,0.15891520473230078,0.40227617709395636,0.2776047230767619,0.7302123823629851,0.40227617709395636,0.08964789944903581,0.8872057394427174,0.16284144881806953,,,,3,962,0.31185031185031187,959,99.68814968814968
50,"DBSCAN (euclidean, eps=0.5, min_samples=3)",8,0.15890774613498462,0.4010514956257228,0.276547610593817,0.7294601104417726,0.4010514956257228,0.08964789944903581,0.8872057394427174,0.16284144881806953,,,,7,962,0.7276507276507277,955,99.27234927234927
50,"DBSCAN (euclidean, eps=0.5, min_samples=4)",8,0.15890774613498462,0.4010514956257228,0.276547610593817,0.7294601104417726,0.4010514956257228,0.08964789944903581,0.8872057394427174,0.16284144881806953,,,,7,962,0.7276507276507277,955,99.27234927234927
50,"DBSCAN (euclidean, eps=0.5, min_samples=5)",6,0.15962152327695128,0.4010900930277122,0.2770588986023903,0.7261794850297487,0.40109009302771226,0.08964588863083389,0.8846804869174648,0.16279548700392035,,,,16,962,1.6632016632016633,946,98.33679833679834
50,"DBSCAN (euclidean, eps=0.75, min_samples=2)",6,0.16158755219333515,0.4005244943764989,0.27352923597760204,0.7476433844722169,0.40052449437649884,0.09195276629935721,0.8965297487667266,0.16679787292597062,,,,1,962,0.10395010395010396,961,99.8960498960499
50,"DBSCAN (euclidean, eps=0.75, min_samples=3)",6,0.16158755219333515,0.4005244943764989,0.27352923597760204,0.7476433844722169,0.40052449437649884,0.09195276629935721,0.8965297487667266,0.16679787292597062,,,,1,962,0.10395010395010396,961,99.8960498960499
50,"DBSCAN (euclidean, eps=0.75, min_samples=4)",6,0.16158755219333515,0.4005244943764989,0.27352923597760204,0.7476433844722169,0.40052449437649884,0.09195276629935721,0.8965297487667266,0.16679787292597062,,,,1,962,0.10395010395010396,961,99.8960498960499
