embedding_size,algorithm,n_clusters,ari_score,nmi_score,homogeneity,completeness,v_measure,precision,recall,f1_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,noise_points,total_points,noise_percentage,clustered_points,clustered_percentage
50,K-means++,34,0.12752262036734185,0.40164290589541674,0.405287517759145,0.3980632593140665,0.4016429058954166,0.22847701846396828,0.3864435236721593,0.2871703189052969,0.4997413035850135,5033212.2419525385,0.537560209917216,0,683,0.0,683,100.0
50,Hierarchical (ward),34,0.12642483543721864,0.3978983010817411,0.39945610932074077,0.3963525959962892,0.3978983010817411,0.20452717085600997,0.38918792774009275,0.26814041273403766,0.48537848948529205,4935116.629184575,0.5319979355931067,0,683,0.0,683,100.0
50,Hierarchical (complete),34,0.14055121761073688,0.3915170918086318,0.37290803065110273,0.41208098313492847,0.3915170918086318,0.16948089810641956,0.44471207269210916,0.24542840788501757,0.4619785724483384,3608940.0028503393,0.46503809241367366,0,683,0.0,683,100.0
50,Hierarchical (average),34,0.13752759843590584,0.3884546098129224,0.35543291280097855,0.4282405409466849,0.38845460981292235,0.15371002810834256,0.46061345860963565,0.23050040963994936,0.48894587493411107,2785085.601786035,0.40652572441075735,0,683,0.0,683,100.0
50,Hierarchical (single),34,0.15376438872795503,0.42328381327390424,0.31943079843112493,0.6271976832976587,0.4232838132739042,0.11643868233389287,0.7959065481039586,0.203156232159324,0.05528696361953982,303376.1843754287,0.4403280516252563,0,683,0.0,683,100.0
50,"DBSCAN (euclidean, eps=0.1, min_samples=2)",29,0.1097887386322239,0.3843811586056966,0.34153373976589635,0.43952175040059527,0.3843811586056966,0.12351990485296334,0.5511136018007607,0.20180883097626712,,,,84,683,12.298682284040996,599,87.70131771595901
50,"DBSCAN (euclidean, eps=0.1, min_samples=3)",17,0.1026989886283916,0.35744822576757845,0.3079431129279127,0.42591925071329056,0.3574482257675785,0.12238440392361966,0.568883209643898,0.201434093390009,,,,108,683,15.812591508052709,575,84.1874084919473
50,"DBSCAN (euclidean, eps=0.1, min_samples=4)",14,0.09907233734879387,0.34717339653446827,0.29560608106922265,0.4205338727519483,0.3471733965344682,0.12197095395683384,0.5725402280067987,0.20110051386417893,,,,119,683,17.423133235724745,564,82.57686676427525
50,"DBSCAN (euclidean, eps=0.1, min_samples=5)",15,0.09778659896948746,0.34487339697220726,0.29474811061960615,0.41554087385391303,0.34487339697220726,0.12190322088493394,0.5710696397715047,0.20091761853934756,,,,122,683,17.86237188872621,561,82.1376281112738
50,"DBSCAN (euclidean, eps=0.25, min_samples=2)",14,0.15099794772736602,0.40554258627991807,0.3002248892153995,0.6246766817294415,0.40554258627991807,0.11623217646122588,0.803913084051671,0.20309960058458068,,,,13,683,1.903367496339678,670,98.09663250366032
50,"DBSCAN (euclidean, eps=0.25, min_samples=3)",12,0.1509681388713158,0.40289896301223865,0.2971023440122107,0.6257116785365531,0.40289896301223865,0.09374082698025703,0.8137170056202985,0.16811470967449677,,,,17,683,2.4890190336749636,666,97.51098096632504
50,"DBSCAN (euclidean, eps=0.25, min_samples=4)",10,0.1505412517696856,0.39480008820120155,0.28925034467825705,0.6216422857247754,0.39480008820120155,0.09152629410828472,0.8137170056202985,0.16454471852958497,,,,25,683,3.6603221083455346,658,96.33967789165446
50,"DBSCAN (euclidean, eps=0.25, min_samples=5)",9,0.15010858766078186,0.3874658478462525,0.28263815172435347,0.6158953404653595,0.38746584784625254,0.09074198038279453,0.8137170056202985,0.16327615448311977,,,,30,683,4.392386530014641,653,95.60761346998537
50,"DBSCAN (euclidean, eps=0.5, min_samples=2)",8,0.1474678351787812,0.39184645682272784,0.26989969854225887,0.7148167544637822,0.39184645682272784,0.08676315626355914,0.857632219152604,0.1575841648191257,,,,6,683,0.8784773060029283,677,99.12152269399708
50,"DBSCAN (euclidean, eps=0.5, min_samples=3)",6,0.14749792887203989,0.3894108169155044,0.2673335658439684,0.7166819730166506,0.3894108169155044,0.09832641170272112,0.8674361407212314,0.17663116650009372,,,,10,683,1.4641288433382138,673,98.5358711566618
50,"DBSCAN (euclidean, eps=0.5, min_samples=4)",6,0.14749792887203989,0.3894108169155044,0.2673335658439684,0.7166819730166506,0.3894108169155044,0.09832641170272112,0.8674361407212314,0.17663116650009372,,,,10,683,1.4641288433382138,673,98.5358711566618
50,"DBSCAN (euclidean, eps=0.5, min_samples=5)",6,0.14749792887203989,0.3894108169155044,0.2673335658439684,0.7166819730166506,0.3894108169155044,0.09832641170272112,0.8674361407212314,0.17663116650009372,,,,10,683,1.4641288433382138,673,98.5358711566618
50,"DBSCAN (euclidean, eps=0.75, min_samples=2)",6,0.14563282603566438,0.381226299734497,0.26039160114774224,0.7113093280650434,0.381226299734497,0.08656530843730914,0.857632219152604,0.15725776737886935,,,,3,683,0.43923865300146414,680,99.56076134699853
50,"DBSCAN (euclidean, eps=0.75, min_samples=3)",6,0.14563282603566438,0.381226299734497,0.26039160114774224,0.7113093280650434,0.381226299734497,0.08656530843730914,0.857632219152604,0.15725776737886935,,,,3,683,0.43923865300146414,680,99.56076134699853
50,"DBSCAN (euclidean, eps=0.75, min_samples=4)",6,0.14570707806913016,0.38328502889014343,0.2619733397352312,0.7138438847732008,0.38328502889014343,0.10108385470932113,0.857632219152604,0.18085181420946952,,,,4,683,0.5856515373352855,679,99.41434846266472
50,"DBSCAN (euclidean, eps=0.75, min_samples=5)",6,0.14570707806913016,0.38328502889014343,0.2619733397352312,0.7138438847732008,0.38328502889014343,0.10108385470932113,0.857632219152604,0.18085181420946952,,,,4,683,0.5856515373352855,679,99.41434846266472
