0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
5.2374067,0.0,9.184315,1.056939,11.811044,6.9034357,0.0,13.841629,15.977785,6.1669273,12.658678,8.459044,7.745442,0.96878445,5.0367923,6.5724335,3.781929,2.2850006,20.798767,7.5812173,7.3759937,6.732085,10.857954,6.604937,32.145084,14.523144,0.0,8.486267,0.0,12.180677,0.0,11.5847845
5.7194376,0.0,9.082106,1.0413426,11.926618,6.7572417,0.0,13.6971245,15.853075,5.9571853,12.614102,8.361965,7.933131,1.2084513,4.7879114,6.6280293,3.3761725,2.140253,20.418934,7.6133184,7.133823,6.050527,10.827542,6.6837544,32.14309,14.597973,0.0,8.581942,0.0,12.18746,0.0,11.399024
6.019367,0.0,9.236514,1.2395114,12.021871,6.068587,0.0,13.610661,15.861364,6.2668066,12.382465,8.031937,8.38215,1.6219803,4.4823556,7.143769,2.9352043,1.834221,20.158318,7.457474,6.7541857,5.295795,11.01489,6.663355,32.690163,14.183491,0.0,9.181377,0.0,11.775663,0.0,11.862309
6.3957806,0.0,8.873847,1.34034,11.956422,5.575669,0.0,13.34792,15.686374,6.198036,12.484726,7.8691373,8.203223,1.659789,4.703582,7.2586856,2.7698097,1.5703601,19.99215,7.6098256,6.6636653,5.030447,10.87174,6.3983045,32.937054,14.384611,0.0,9.367709,0.0,11.870138,0.0,12.134483
6.6321697,0.0,8.526433,1.5486531,11.70603,5.028488,0.0,13.149505,15.696855,6.2318583,12.311312,7.674482,7.9959774,2.0904386,4.530286,7.774167,2.3372574,1.4445547,19.464447,7.58212,6.093693,4.5209374,10.657944,6.122586,32.874874,14.363633,0.0,9.767228,0.0,11.706998,0.0,12.5687895
6.7774963,0.0,7.9570026,1.8737988,11.415934,4.6347785,0.0,13.000661,15.627267,6.198991,12.352876,7.6881857,7.7101064,2.047575,4.7147703,8.157876,2.0130944,1.5082022,19.219812,7.683626,5.9958744,4.283884,10.214619,6.088798,33.23064,14.460288,0.0,9.762909,0.0,11.546225,0.0,12.995289
6.980674,0.0,7.429112,1.9927641,10.979173,4.103524,0.0,12.602794,15.244694,6.1602182,12.103973,7.374428,7.144308,2.2059252,4.7930775,8.164205,2.000759,1.3920127,18.545835,7.4962916,5.6136413,4.314563,9.663067,5.7746277,32.853172,14.306154,0.0,9.637777,0.0,11.220413,0.0,13.162958
6.342598,0.0,5.7375574,1.4281824,12.081014,4.1211863,0.0,12.621278,16.258356,6.2692432,12.745432,8.327686,8.010315,2.245758,5.606593,8.433968,2.2863624,0.8681117,18.864887,8.486086,5.4984655,4.8671627,10.27056,5.045498,33.224556,16.045128,0.0,10.585078,0.0,12.358459,0.0,13.6042595
6.8499823,0.0,5.6785283,1.200856,11.883852,3.7216043,0.0,12.480312,15.698027,6.581483,12.523489,7.835834,7.503842,2.3183346,5.676785,8.60127,2.0670483,0.9724494,18.462406,8.188665,5.4065948,4.9186573,9.621348,5.248854,33.33069,16.124731,0.0,10.683141,0.0,11.973391,0.0,13.83741
7.5099516,0.0,6.040149,1.8533729,11.258124,3.5758483,0.0,12.878072,13.8715105,6.0764446,11.8991,6.525679,5.671216,2.16448,5.6929226,8.473803,2.0064912,1.0679284,17.89836,7.232205,5.4262056,4.239936,8.769916,5.6782794,32.24754,14.763385,0.0,9.804659,0.0,10.746574,0.0,13.259568
7.88468,0.0,5.6542172,1.690864,11.470986,3.613009,0.0,13.629139,12.955793,5.676726,11.859355,6.090832,5.6499166,2.2124188,6.3285484,7.5122766,2.265326,1.2423679,18.349932,6.567815,6.018195,4.560162,8.896773,5.301005,32.478943,15.234081,0.0,9.963082,0.0,11.002823,0.0,13.008078
7.8708563,0.0,5.5101576,1.5726807,11.736349,4.005068,0.0,13.846063,12.423058,5.811353,11.800755,6.103899,5.029344,2.1543286,6.2425313,7.5840096,2.1546519,1.6437746,18.262808,6.4922986,6.138275,4.6236014,8.592757,5.4691153,32.365894,15.572787,0.0,9.668753,0.0,10.792923,0.0,12.688389
7.941945,0.0,5.396429,2.0802095,11.730276,4.4052153,0.049082913,14.588252,12.193519,5.5644255,11.85213,6.164807,4.406696,2.0657086,6.0338902,7.4239364,2.4316232,1.9834651,18.613073,6.301479,6.5427384,4.6170793,8.743722,5.3720813,32.117016,15.878822,0.0,9.2236395,0.0,10.59221,0.0,12.539015
8.405523,0.0,6.0217667,2.274488,12.1444025,4.8478346,0.23947696,15.878394,11.778251,5.546911,11.725991,6.24806,3.8774602,2.3741584,5.8821335,6.9833198,2.7791328,2.9457169,19.14719,5.7790394,7.154597,4.610083,8.821095,5.2678094,31.96702,16.543968,0.0,8.741331,0.0,10.010279,0.0,12.13493
8.546531,0.0,6.3576245,2.839647,12.205554,5.0975895,0.10533074,16.651987,12.112543,5.684741,11.688998,6.3134637,3.8322077,2.3817465,5.3310623,7.341135,3.0564017,3.4317834,19.58774,5.639853,7.398541,4.775482,9.055519,5.1626663,32.71958,17.196714,0.0,8.670619,0.0,9.749264,0.0,12.770447
8.479561,0.0,6.6613216,3.474957,11.981782,5.435332,0.0,17.3188,12.52233,5.5744457,11.459037,6.5316396,3.3114874,2.82025,4.798914,7.301846,3.3614469,4.04441,19.619444,5.448395,7.4076977,4.3905277,9.095502,4.8594575,32.228886,17.548079,0.0,7.9409037,0.0,9.43774,0.0,12.589372
8.050547,0.0,6.399169,4.107252,11.837681,5.9991293,0.0,17.968452,12.336944,5.280598,11.368695,6.5559673,3.1391935,2.858675,4.501633,7.074083,3.7763226,4.6594815,19.757362,5.0438137,7.658963,4.572073,9.460983,4.8536024,31.895927,17.629019,0.0,7.2947206,0.0,9.407947,0.0,12.238278
7.192442,0.0,5.8759265,4.0733695,12.118542,6.43812,0.0,18.752249,14.046658,5.584278,12.106331,7.516927,4.345447,3.2733662,4.6380734,7.5043216,3.9184208,5.081606,20.63271,6.0278997,8.333442,4.970336,10.442174,3.9938564,33.0016,19.442373,0.0,7.8086185,0.0,10.682392,0.0,13.156102
7.324708,0.0,6.5992913,4.9407144,10.752311,6.459973,0.0,18.961582,13.245989,5.406132,11.126948,6.738678,3.3465652,2.9531126,3.4588037,6.72025,4.4549565,5.1578903,20.1125,5.1974335,8.062729,4.5531874,9.580982,4.5304575,31.889776,18.166218,0.0,6.736191,0.0,9.303551,0.0,12.548053
7.1590776,0.0,6.5090466,5.667269,10.480679,6.7794466,0.11196891,18.994831,13.504775,5.5193553,11.1044035,6.8734093,3.5779848,2.8598738,2.9924946,6.697566,4.5143647,5.5867944,20.056414,5.2878394,8.30631,4.895668,9.66927,4.5274806,32.583862,18.58425,0.0,6.506609,0.0,9.354769,0.0,13.16763
6.5905457,0.0,6.550233,5.8654537,9.634306,6.6314883,0.23437278,19.443237,13.67948,5.7856145,10.909438,6.6447425,3.964436,3.1269507,2.9619951,6.356076,4.8682346,5.7194667,20.191767,5.1971874,8.394599,5.241986,9.968824,3.986705,32.564865,18.40829,0.0,6.328181,0.0,9.663137,0.0,13.244612
6.1779804,0.0,6.7219577,6.3404956,9.131759,6.8125634,0.17035376,19.597189,14.340784,6.112003,10.880905,6.786508,4.1658525,3.191765,2.6401706,6.42398,5.128962,6.0088816,20.002224,5.1818986,8.242656,5.431502,9.864688,3.9788427,32.724487,18.619452,0.0,6.1665745,0.0,9.564993,0.0,13.688444
5.77919,0.0,6.4548507,6.5842338,8.842784,6.861122,0.4683021,19.734337,14.359804,6.426297,10.702655,6.9315267,4.4365034,3.3115964,2.4383907,6.1992226,5.2009096,5.8243036,20.01126,5.423421,8.22887,5.6601763,10.231385,3.8141315,32.980816,18.719992,0.0,5.9447627,0.0,9.949228,0.0,13.9240675
5.259427,0.0,6.112,6.7484417,8.41544,6.747622,0.64314,19.407227,14.521623,7.0851493,10.520236,6.8072324,4.7209606,3.491034,2.2783227,5.9823055,5.380588,5.768678,19.427523,5.704112,7.8648586,5.9425178,10.1465025,3.65016,32.995743,18.52681,0.0,5.8041916,0.0,9.806766,0.0,14.295583
5.0850763,0.0,5.9148936,6.8098345,8.259172,6.5664387,0.83248305,19.087318,14.377309,7.4917574,10.345999,6.7575564,4.8889236,3.6503668,2.3548965,5.675772,5.581578,5.682317,19.043016,5.6528115,7.6769495,6.316217,10.26534,3.512669,32.787193,18.247074,0.0,5.862324,0.0,9.953312,0.0,14.529923
4.955885,0.0,5.8578906,7.0968966,8.388836,6.9537306,0.77816224,18.930841,14.560262,8.044055,10.501507,6.6767855,5.138176,4.032924,2.3224475,5.8019066,6.004238,5.9655976,18.685543,5.8654337,7.386397,6.596376,10.5529375,3.5005693,33.706337,18.42755,0.0,5.982236,0.0,10.216813,0.0,15.149956
4.7250576,0.0,5.46034,7.453541,8.506558,6.4625516,1.1555481,18.76637,14.744865,8.5089035,10.620518,6.7859173,5.0907025,4.086549,2.61587,5.747387,6.194752,5.5744433,18.74428,6.3921475,7.5708394,6.9084897,10.788629,3.4892955,34.066307,18.469809,0.0,6.0187664,0.0,10.489409,0.0,15.740518
4.6884804,0.0,5.2272077,7.4630136,8.72056,6.7816453,0.87664366,18.443018,14.817189,9.185542,10.633577,6.708498,5.532748,4.5185704,2.593586,5.912782,6.5681624,5.412852,18.459494,6.432361,6.8878074,7.1076727,11.311281,3.455457,34.76438,18.52217,0.0,6.276068,0.0,10.93926,0.0,16.166615
4.591832,0.0,4.5804377,7.718514,8.958621,6.293591,1.0571411,17.751953,14.896641,9.196869,10.94681,6.805294,5.4016185,4.5190234,2.8955088,6.1841884,6.5940194,5.0678144,18.266699,6.7051125,6.8697023,7.0965343,11.402,3.3486104,34.812515,18.361273,0.0,6.167839,0.0,11.256916,0.0,16.607172
4.7475166,0.0,3.4076285,8.128096,9.827993,6.0495195,1.2391548,14.769481,13.994382,9.607911,10.828773,6.288671,4.475488,3.216683,2.3708186,7.0850387,5.854977,3.822283,17.379206,7.8810015,6.5347743,7.756049,10.81629,3.7583907,33.96409,18.086561,0.0,6.3544407,0.0,10.579853,0.0,17.639648
4.851426,0.0,4.1195326,7.946619,9.623381,5.762358,0.983697,16.635086,14.95478,9.34654,11.088031,6.4441032,5.517512,4.805505,3.2763107,6.035621,7.6210294,4.3182893,18.164804,6.8128896,6.6826496,6.899271,12.163564,3.0912836,35.202663,17.90439,0.0,6.3922915,0.0,11.480947,0.0,17.180834
4.989128,0.0,3.9903276,8.13737,10.009038,5.6199255,0.9721597,16.464968,15.079077,9.539012,11.381564,6.353109,5.5359864,5.0084176,3.866242,6.089839,8.021267,4.0314813,18.2991,6.6203403,6.518324,7.030879,12.566224,3.0152886,35.532677,17.878073,0.0,6.736525,0.0,11.9068165,0.0,17.328468
5.1819935,0.0,3.6526387,7.92407,10.219509,4.932685,0.583612,15.961012,15.019347,8.96901,11.659029,6.2436376,5.923324,4.8287215,4.1807036,6.1315565,8.283552,3.56612,18.346977,6.431386,6.5855026,6.7623935,12.969569,2.9042969,35.1755,17.409992,0.0,6.711151,0.0,12.143219,0.0,17.27407
5.116065,0.0,3.5083594,7.9605665,10.102059,4.336099,0.49523446,15.502173,15.030858,8.878127,11.741688,6.1530786,5.7962537,4.8321433,4.6383243,6.1718874,8.403828,3.0744488,18.536104,5.9918456,6.5907807,6.6300006,13.148709,2.3963776,34.644367,16.909275,0.0,6.919076,0.0,12.255589,0.0,17.336525
5.140504,0.0,3.244844,7.901603,10.261632,3.9105043,0.41911545,15.569954,15.645227,8.677763,12.143418,6.2436533,6.03676,4.5774817,5.078852,6.298274,8.549615,2.272691,19.253141,6.0263114,6.9545016,6.7032237,13.739403,2.2105694,34.85107,17.224068,0.0,7.1744018,0.0,12.815414,0.0,17.460987
5.2723036,0.0,2.8642159,8.041757,10.359168,3.537774,0.2163245,15.295767,15.001881,8.254111,12.1060915,6.0671973,6.3868895,4.344924,5.764041,6.3928537,8.5303,1.9628898,19.042238,5.5259724,6.774803,6.5947165,13.483614,2.2390072,34.324066,16.597546,0.0,7.194394,0.0,12.506101,0.0,17.422695
5.341054,0.0,3.1117673,7.846257,10.016533,3.0648692,0.08619437,15.458743,15.030295,7.882106,12.049727,6.1822987,6.6274242,3.8936691,6.315596,6.6265006,8.343707,1.5188988,19.27185,5.3557315,6.9062014,6.557643,13.410911,2.2815905,34.10922,16.570395,0.0,7.5683603,0.0,12.852971,0.0,17.420229
5.191839,0.0,2.7385647,7.990676,10.093752,2.7645764,0.0,15.6493635,15.255899,7.628038,12.216334,6.41707,6.756618,3.6601288,6.7044525,6.6221867,8.5148535,1.0497068,19.30616,5.1095457,7.0219812,6.721141,13.261279,2.3031852,33.788765,16.655735,0.0,7.747485,0.0,12.55708,0.0,17.584478
4.781369,0.0,2.3513198,7.2696466,10.995699,2.7026074,0.0,16.30824,15.787133,7.3049016,12.845873,6.7551622,7.9916215,3.4214966,7.7654605,7.012455,8.222273,0.9821564,19.884686,5.6824074,7.2610893,7.186073,13.692504,2.3194208,34.028183,18.23703,0.0,8.825331,0.0,13.7735,0.0,17.740215
4.4573565,0.0,2.586325,7.741073,9.492242,1.9784688,0.0,16.140003,15.192671,7.185429,11.84421,6.738938,7.1308417,2.6795132,7.3816085,6.6266675,8.416793,0.3572236,18.93616,4.342926,7.320375,7.386067,12.8216915,2.3747027,32.27423,16.581465,0.0,8.264203,0.0,12.148244,0.0,17.300362
