0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
10.756211,15.676084,0.0,0.0,9.469755,21.780025,22.717415,0.0,11.480884,0.0,0.0,4.9211106,0.0,25.091959,0.0,31.068146,6.9489007,15.221308,0.0,8.068394,0.0,9.091094,11.20912,2.8474686,7.3290515,12.101471,8.383679,18.160757,0.0,0.0,22.76562,3.274851
9.870557,15.154872,0.0,0.0,9.2765045,22.28081,22.337296,0.0,11.972756,0.0,0.0,4.9500227,0.0,23.983213,0.0,30.72003,6.9122005,14.3794365,0.0,9.088451,0.0,8.247334,10.74847,3.2934816,6.996441,12.516463,7.71979,17.422539,0.0,0.0,23.296787,4.1535263
9.860227,14.876836,0.0,0.0,9.724271,22.261175,22.486305,0.0,12.003028,0.0,0.0,4.681741,0.0,24.13101,0.0,30.625837,7.4777546,14.343258,0.0,8.927984,0.0,8.891204,11.093988,3.254742,7.051063,12.83368,7.696418,17.399727,0.0,0.0,23.217484,4.470157
9.803818,15.217996,0.0,0.0,10.785931,21.4795,22.695215,0.0,12.717502,0.0,0.0,4.6564116,0.0,23.536596,0.0,30.48888,8.614198,14.072065,0.0,9.179646,0.23405723,9.545267,10.520612,3.4398715,6.967401,12.918815,7.002989,16.9532,0.0,0.0,22.607037,5.4845424
9.748894,15.36369,0.0,0.0,11.166911,21.026596,23.03327,0.0,12.825086,0.0,0.0,4.36263,0.0,23.700066,0.0,30.356628,8.865886,13.668384,0.0,9.310047,0.4377251,9.611235,10.272106,3.2758753,6.806371,13.256295,6.746714,16.512482,0.0,0.0,22.958061,5.929232
9.499903,15.156808,0.0,0.0,11.711076,20.609198,22.936274,0.0,13.44959,0.0,0.0,4.085944,0.0,23.36178,0.0,30.132532,9.260648,13.086681,0.0,9.188248,0.6455893,10.325685,10.315933,3.3677185,6.7792077,13.910602,6.203691,16.008072,0.0,0.0,22.759514,6.753137
9.627992,15.661779,0.0,0.0,11.613724,19.77553,22.15508,0.0,14.514135,0.0,0.0,3.7867122,0.0,23.86052,0.0,29.431618,9.601715,11.307168,0.0,7.977315,0.57218033,12.149626,11.16932,2.6557992,7.017762,15.597321,5.249048,14.83352,0.0,0.0,22.681871,6.9160237
9.606146,15.152716,0.0,0.0,12.531253,19.07152,23.136618,0.0,13.549661,0.0,0.0,3.2683449,0.0,23.510376,0.0,29.748728,8.90851,12.215113,0.0,8.937187,0.7811304,10.744632,9.771111,2.9573796,6.5851912,14.685686,5.635985,14.643508,0.0,0.0,23.050337,7.638513
9.348283,16.221687,0.0,0.0,13.640194,19.863321,24.206692,0.0,15.275149,0.0,0.0,3.3030083,0.0,23.602442,0.0,30.678986,9.163491,12.623236,0.0,9.400586,0.6128903,11.979237,10.020715,3.7462533,6.6505113,15.505664,5.526803,15.020363,0.0,0.0,23.592865,8.331412
9.268684,17.595535,0.0,0.0,13.020042,18.988735,23.64032,0.0,16.086714,0.0,0.0,3.196829,0.0,24.348904,0.0,30.200344,9.837065,11.302431,0.0,7.9101152,0.6070792,13.705963,11.045378,2.9310338,7.0248666,16.956844,4.459774,13.611972,0.0,0.0,24.21184,8.097536
8.71991,16.861635,0.0,0.0,14.2390585,18.506674,24.111998,0.0,15.712559,0.0,0.0,2.5462384,0.0,22.734182,0.0,29.51578,8.396487,11.780802,0.0,8.490739,0.52590305,12.779962,9.600736,3.827171,6.249259,16.212477,4.8135347,13.722709,0.0,0.0,23.779364,8.572086
8.386753,17.019417,0.0,0.0,14.32998,17.623806,23.898956,0.0,15.654491,0.0,0.0,2.1058545,0.0,22.008324,0.0,28.95328,7.5893755,11.683056,0.0,8.421589,0.4595733,12.534953,9.2528515,3.9736335,6.0015225,16.387295,4.48319,12.774919,0.0,0.0,23.747402,8.524007
8.565447,18.444157,0.0,0.0,14.86979,18.676195,25.04385,0.0,16.159866,0.0,0.0,2.170279,0.0,22.628746,0.0,29.854763,7.571429,12.257045,0.0,7.873312,0.3356531,12.883761,9.142263,4.023047,6.247428,16.839485,4.104779,12.548042,0.0,0.0,24.532612,9.374164
8.750355,18.993477,0.0,0.0,14.283133,20.35513,25.465086,0.0,15.989152,0.0,0.0,2.369556,0.0,22.622437,0.0,30.029966,8.139588,12.646706,0.0,6.6857386,0.25286773,12.84242,9.219356,3.65322,6.4282317,16.176214,3.673063,11.788069,0.0,0.0,24.513391,9.905843
8.963,20.37361,0.0,0.0,12.931743,20.331509,25.043478,0.0,16.482162,0.0,0.0,2.7339242,0.0,23.875202,0.0,30.335934,8.867709,11.881071,0.0,5.4016423,0.45256427,14.286338,10.316629,2.8778803,7.10134,17.120743,2.9882464,10.511948,0.0,0.0,24.988264,10.084417
8.581536,19.594751,0.0,0.0,14.482034,20.730246,25.335434,0.0,15.150496,0.0,0.0,2.3410025,0.0,21.72104,0.0,28.685368,8.444995,12.970755,0.0,5.1431727,0.5626747,11.94366,9.592165,2.9605668,6.3226647,16.202534,3.2328858,10.454664,0.0,0.0,24.293013,9.34323
8.462881,19.692644,0.0,0.0,14.6288185,21.213251,25.29634,0.0,14.560843,0.0,0.0,2.376639,0.0,21.276865,0.0,27.899168,8.564163,13.002391,0.0,4.4675627,0.6887422,11.283219,9.724126,2.7650023,6.1054506,16.105022,3.1513324,9.876435,0.0,0.0,23.915215,9.351208
8.933062,20.19583,0.0,0.0,14.700745,22.054138,25.832485,0.0,14.358753,0.0,0.0,2.443943,0.0,21.48482,0.0,28.05989,9.110369,13.340733,0.0,4.2267838,0.6121051,11.3693285,10.388819,2.4552364,6.497862,16.072481,3.40627,9.306593,0.0,0.0,23.595648,9.308932
8.752583,20.181742,0.0,0.0,14.865962,22.613354,25.678314,0.0,14.140053,0.0,0.0,2.5966628,0.0,20.977814,0.0,27.291412,9.335912,13.120002,0.0,3.921669,0.68219477,10.917498,10.767248,2.3064365,6.4630013,16.086737,3.6028695,8.750615,0.0,0.0,23.182882,9.035321
9.214719,20.212404,0.0,0.0,14.971715,23.288536,26.126257,0.0,13.753222,0.0,0.0,2.588089,0.0,21.186577,0.0,27.29869,9.377377,13.483348,0.0,3.615779,0.4203234,10.830956,11.516416,2.2168195,6.8874254,16.215336,4.063936,8.72447,0.0,0.0,22.605421,8.768167
9.457945,20.195738,0.0,0.0,15.044559,23.387262,26.282982,0.0,13.198297,0.0,0.0,2.4126086,0.0,21.087255,0.0,26.745275,9.40799,13.270916,0.0,3.5635147,0.34652427,10.703075,11.818945,2.0305195,6.9503655,16.20447,4.56576,8.162378,0.0,0.0,22.14153,8.636192
9.845936,19.562325,0.0,0.0,14.613305,23.68772,26.19678,0.0,13.18368,0.0,0.0,2.2454422,0.0,20.964079,0.0,26.834948,9.268234,13.104584,0.0,3.6579175,0.02952437,11.437214,13.012532,2.5315092,7.5636744,16.577442,5.303575,8.204292,0.0,0.0,20.871937,8.413295
10.448838,19.548014,0.0,0.0,14.009537,23.703583,26.845467,0.0,12.3473,0.0,0.0,2.0254116,0.0,21.175697,0.0,26.73629,8.905644,12.81381,0.0,4.0104103,0.0,11.455178,13.061227,2.7630222,7.7926493,16.320908,6.324548,8.054956,0.0,0.0,20.500475,8.449915
10.926608,19.17427,0.0,0.0,13.265057,23.41362,27.149006,0.0,11.874057,0.0,0.0,1.804245,0.0,21.290138,0.0,26.749025,8.518099,12.513203,0.0,4.209287,0.0,11.813605,13.480696,2.9853551,8.091633,16.263926,6.983934,8.084848,0.0,0.0,19.700052,8.105369
11.421247,18.739292,0.0,0.0,12.491531,23.160194,27.606073,0.0,11.4216795,0.0,0.0,1.7293248,0.0,22.014128,0.0,27.487646,7.9811964,12.292632,0.0,5.1559653,0.0,11.851505,13.049836,3.2772977,8.126519,15.7292,7.798863,8.496143,0.0,0.0,19.514421,8.332876
11.774503,18.439177,0.0,0.0,11.815027,22.899807,27.841946,0.0,11.070371,0.0,0.0,1.511431,0.0,22.150179,0.0,27.664158,7.417489,12.013997,0.0,5.734857,0.0,11.727071,13.004291,3.8023632,8.2619705,15.657515,8.477483,8.662503,0.0,0.0,18.882294,8.304608
13.20155,18.142508,0.0,0.0,10.871029,20.562147,28.305387,0.0,8.949844,0.0,0.0,0.9067781,0.0,23.625849,0.0,28.22615,7.2772474,12.393018,0.0,5.57496,0.0,12.489158,12.510636,3.0527942,8.017327,14.434628,9.733057,9.580422,0.0,0.0,18.046135,7.2750573
13.663364,17.842136,0.0,0.0,9.592376,20.37232,28.7596,0.0,8.735358,0.0,0.0,0.74143946,0.0,24.190796,0.0,28.744379,7.5269957,11.748186,0.0,6.1667333,0.0,13.055836,12.615335,3.7420352,8.128801,14.4569435,10.443394,9.971157,0.0,0.0,17.484686,7.606338
12.28453,17.959661,0.0,0.0,9.453735,21.315468,29.089035,0.0,10.090245,0.0,0.0,0.583688,0.0,22.773605,0.0,27.676205,7.460244,10.342762,0.0,6.6673145,0.0,12.751649,13.096654,5.118767,7.893916,15.520936,9.770752,8.893585,0.0,0.0,17.541094,8.7733965
11.570306,18.57338,0.0,0.0,9.579022,21.372786,29.550611,0.0,10.989054,0.0,0.0,0.3058684,0.0,22.3237,0.0,27.59358,8.679314,9.851323,0.0,7.4845963,0.0,12.961857,13.582797,6.255978,7.158471,15.771472,9.462032,8.547989,0.0,0.0,16.923956,9.096781
11.7957115,18.94697,0.0,0.0,8.880368,21.011023,29.739035,0.0,10.4979,0.0,0.0,0.40859556,0.0,22.6749,0.0,27.3718,9.369619,9.28391,0.0,7.286618,0.0,12.5093565,13.011312,5.922616,6.566056,15.433393,9.218956,8.397615,0.0,0.0,17.088142,9.120851
11.827289,19.702103,0.0,0.0,9.087787,20.540812,30.300734,0.0,10.559009,0.0,0.0,0.20010984,0.0,22.394138,0.0,27.47464,9.634865,9.291869,0.0,7.9423447,0.0,12.206998,12.308092,6.209137,5.881804,15.172227,9.098234,8.369285,0.0,0.0,17.330486,9.265772
12.069234,20.968777,0.0,0.0,9.588442,20.736116,30.61636,0.0,10.889533,0.0,0.0,0.5247208,0.0,22.023417,0.0,27.243109,10.714477,9.045117,0.0,8.18694,0.0,11.163478,11.374555,6.128725,5.1149726,14.595593,8.307683,7.9295673,0.0,0.0,17.167646,9.696723
12.630624,22.221601,0.0,0.0,9.88051,21.379128,31.234884,0.0,11.474284,0.0,0.0,0.6316606,0.0,22.1848,0.0,28.152824,10.794906,9.493212,0.0,8.903474,0.0,11.335111,11.34285,6.459183,5.065895,14.77471,8.133839,7.942394,0.0,0.0,17.626139,9.881461
12.685023,22.762745,0.0,0.0,10.334286,20.977053,30.661375,0.0,11.439929,0.0,0.0,0.94595706,0.0,21.201765,0.0,27.490093,10.7319565,9.814856,0.0,8.704832,0.0,10.426173,10.3440695,5.8452134,4.6774035,13.946336,7.4646797,7.586809,0.0,0.0,17.684874,9.397402
12.982838,23.939592,0.0,0.0,10.479471,20.833511,30.400848,0.0,11.91793,0.0,0.0,1.1784847,0.0,20.603558,0.0,27.330341,10.836581,9.798531,0.0,9.229597,0.0,10.149063,9.409313,5.8665934,4.31494,13.633487,7.101503,7.5328207,0.0,0.0,17.765583,9.223922
14.390362,24.997099,0.0,0.0,10.975667,20.2513,30.961794,0.0,11.193799,0.0,0.0,1.267621,0.0,21.686646,0.0,28.334,10.839768,10.550511,0.0,10.0414295,0.0,10.945533,8.279937,5.1190443,4.23876,11.922652,7.9115605,7.6081305,0.0,0.0,17.382683,8.666245
13.355466,25.278856,0.0,0.0,11.416566,20.54268,29.955557,0.0,12.244446,0.0,0.0,1.6021667,0.0,19.896938,0.0,27.497889,10.115762,10.691139,0.0,10.26174,0.0,9.349882,7.768201,5.4980006,4.225564,12.08099,6.6781006,7.0847287,0.0,0.0,18.122412,8.887044
14.072204,25.992167,0.0,0.0,11.833947,20.95446,30.090054,0.0,12.455919,0.0,0.0,2.0071049,0.0,19.947735,0.0,28.144901,9.686703,11.335214,0.0,11.006611,0.0,8.618575,7.1484404,5.2406507,4.2859774,11.814535,6.6435943,7.381157,0.0,0.0,18.47978,8.574028
13.660888,26.58165,0.0,0.0,12.529073,21.597155,29.733833,0.0,13.603046,0.0,0.0,2.1490858,0.0,19.228296,0.0,28.091022,9.1541815,11.770798,0.0,11.605024,0.0,8.6414385,6.9588165,5.7916965,4.5258045,11.684042,6.380001,7.3361344,0.0,0.0,18.45122,8.490903
13.758453,26.737787,0.0,0.0,12.731239,21.437403,29.351236,0.0,13.929918,0.0,0.0,2.7020574,0.0,19.32912,0.0,28.742579,8.645708,12.437992,0.0,11.900884,0.0,8.174491,5.905409,5.428712,4.5787315,11.06981,5.9981494,8.101179,0.0,0.0,18.977333,8.393042
13.717108,26.95857,0.0,0.0,13.012428,21.664387,29.125574,0.0,14.445845,0.0,0.0,2.82389,0.0,19.37761,0.0,28.77885,8.121138,12.600907,0.0,12.103887,0.0,7.769726,5.753906,5.397283,4.5766225,11.314201,5.8645344,8.537769,0.0,0.0,19.500015,7.9248977
13.798235,26.89678,0.0,0.0,13.049295,21.443817,28.701612,0.0,14.849775,0.0,0.0,3.1953862,0.0,19.52704,0.0,29.088371,7.676457,12.970024,0.0,12.320384,0.0,7.7093954,5.3226943,5.2082314,4.635855,10.999093,5.742484,9.332425,0.0,0.0,19.683432,7.3746934
13.736864,26.669432,0.0,0.0,12.980356,21.319727,27.942093,0.0,15.062452,0.0,0.0,3.5839791,0.0,19.280706,0.0,28.732935,7.3377023,12.844993,0.0,12.109032,0.0,7.376134,4.9763465,4.868752,4.6729927,10.847387,5.2797284,9.645932,0.0,0.0,19.808483,6.9891524
13.943492,26.930456,0.0,0.0,12.964107,21.385592,28.012388,0.0,15.574668,0.0,0.0,3.9665,0.0,19.744905,0.0,29.425198,6.9200773,13.067708,0.0,12.110561,0.0,7.275237,4.9221783,4.716136,4.669799,11.1787,4.940866,10.503104,0.0,0.0,20.758867,6.5617347
13.832673,26.78206,0.0,0.0,12.949589,21.442417,28.127531,0.0,15.794267,0.0,0.0,4.166345,0.0,20.05093,0.0,29.922537,6.5178547,13.250624,0.0,12.479555,0.0,7.375642,5.113554,4.670365,4.65881,11.39745,5.0450125,10.944841,0.0,0.0,21.54329,6.3886504
14.0842,26.793032,0.0,0.0,12.681695,21.44621,27.786352,0.0,16.031832,0.0,0.0,4.5766206,0.0,20.359526,0.0,30.24692,6.650913,13.395926,0.0,12.055409,0.0,7.6464453,5.3029504,4.191918,4.94304,11.663208,4.8424664,11.587951,0.0,0.0,22.157543,5.6362453
14.023368,26.384804,0.0,0.0,12.210047,21.215628,27.79675,0.0,15.831105,0.0,0.0,4.792756,0.0,20.727968,0.0,30.784246,6.2540245,13.713424,0.0,12.342505,0.0,7.9138165,5.280384,4.002001,4.816363,11.441825,5.049357,12.335547,0.0,0.0,22.997135,5.2599587
14.503918,23.540905,0.0,0.0,10.448196,18.215603,26.349808,0.0,12.910358,0.0,0.0,4.3278565,0.0,21.429943,0.0,31.073177,4.709967,12.822831,0.0,12.28575,0.0,7.587882,5.419256,2.4143283,4.0672727,11.873024,5.6715403,12.052055,0.0,0.0,23.641478,4.512533
13.996898,26.129606,0.0,0.0,11.746026,20.700634,27.569643,0.0,15.695013,0.0,0.0,5.099393,0.0,20.15763,0.0,31.00413,5.6624475,14.174343,0.0,11.826867,0.0,8.708836,5.7899885,3.9292243,5.0424976,11.819204,4.8341026,13.207013,0.0,0.0,23.601145,4.577339
13.968292,26.090528,0.0,0.0,11.790187,20.140787,27.602991,0.0,15.731534,0.0,0.0,5.098654,0.0,20.105795,0.0,31.305202,5.4973464,14.576393,0.0,11.682381,0.0,9.325722,5.9150696,3.9732988,5.2725873,11.744004,4.741444,13.394283,0.0,0.0,23.68259,4.561773
13.80838,25.768549,0.0,0.0,11.542696,20.372902,27.620737,0.0,15.75591,0.0,0.0,4.96653,0.0,19.78068,0.0,31.256483,5.454187,14.768176,0.0,11.68412,0.0,10.09796,6.250968,4.3168397,5.502436,11.516393,5.065042,13.62757,0.0,0.0,23.476007,4.5515647
13.804014,25.607124,0.0,0.0,11.418696,19.884787,27.44027,0.0,15.58825,0.0,0.0,5.08985,0.0,19.148602,0.0,31.416302,5.3806686,15.281895,0.0,11.665334,0.0,10.604727,5.902714,4.383876,5.6258936,10.870459,4.973189,14.031194,0.0,0.0,22.949654,4.5781937
13.849905,25.960793,0.0,0.0,11.612198,19.945007,28.26264,0.0,15.521448,0.0,0.0,4.899677,0.0,19.712976,0.0,32.27935,5.49027,16.087488,0.0,11.833035,0.0,11.448053,6.079494,4.5886874,5.865725,10.646506,5.4002194,14.385219,0.0,0.0,23.15062,4.744862
13.347889,24.883213,0.0,0.0,11.365902,19.609959,27.41151,0.0,15.511352,0.0,0.0,4.80229,0.0,19.177027,0.0,31.961432,5.4078,16.331356,0.0,11.718033,0.0,11.6686,5.8683734,4.705497,6.0837617,10.021931,5.280323,14.709243,0.0,0.0,22.576084,4.7240477
13.013385,24.43874,0.0,0.0,11.540026,19.795784,27.54515,0.0,15.29663,0.0,0.0,4.846095,0.0,19.103834,0.0,32.284145,5.62596,17.007854,0.0,11.380004,0.0,11.905633,6.1207376,4.8141284,6.260123,9.64888,5.3303094,14.931542,0.0,0.0,22.322662,5.119287
13.240071,24.346996,0.0,0.0,11.623546,19.410662,27.338554,0.0,15.125886,0.0,0.0,4.8980365,0.0,18.980303,0.0,32.399483,5.584766,17.558475,0.0,11.239174,0.0,11.969997,5.6821537,4.5485973,6.4077435,9.124024,5.4403777,15.390989,0.0,0.0,22.04375,4.8172703
13.939817,24.223055,0.0,0.0,11.971463,18.843103,27.54666,0.0,14.387861,0.0,0.0,5.1325235,0.0,20.794743,0.0,33.429665,6.289995,17.891739,0.0,10.5400505,0.0,12.452176,5.0489726,3.62896,6.0291414,8.361029,5.5683007,16.130648,0.0,0.0,21.938211,5.3300076
12.396013,22.968502,0.0,0.0,11.825724,19.199821,25.942526,0.0,14.9517765,0.0,0.0,4.8730345,0.0,18.028234,0.0,32.328827,6.0408034,18.405651,0.0,11.122303,0.0,11.659676,5.5147605,4.419127,6.281158,8.07983,5.2450185,15.109595,0.0,0.0,20.881763,4.754551
12.042679,22.462467,0.0,0.0,11.819545,18.918192,25.537153,0.0,14.648625,0.0,0.0,4.9291806,0.0,17.893433,0.0,31.97971,6.0035563,18.335005,0.0,10.976743,0.0,11.207588,5.2082586,4.1797185,5.699593,7.966631,5.2641983,15.486298,0.0,0.0,20.972946,4.3891554
12.725552,22.768345,0.0,0.0,11.365658,18.300562,25.617085,0.0,13.967027,0.0,0.0,4.8790917,0.0,20.189123,0.0,32.637985,7.0788274,17.71225,0.0,9.795886,0.0,12.840189,5.7184873,3.2819536,5.70947,7.9263673,5.128797,14.801803,0.0,0.0,20.65843,5.3583612
10.492168,20.856632,0.0,0.0,12.108431,17.986889,24.137476,0.0,13.973796,0.0,0.0,4.45133,0.0,16.822964,0.0,30.97115,5.7524586,18.469383,0.0,11.694147,0.0,9.66638,4.670165,4.227834,4.484895,6.9934816,5.0950546,14.568493,0.0,0.0,20.1363,3.737684
10.081723,20.805882,0.0,0.0,12.449524,17.668118,23.83507,0.0,14.08066,0.0,0.0,4.545592,0.0,16.283646,0.0,31.170956,5.288571,18.730675,0.0,12.338644,0.0,8.784517,4.3428392,4.350976,3.8746698,7.2282004,4.9314747,14.676094,0.0,0.0,20.29133,3.3322651
9.645234,20.870852,0.0,0.0,12.795083,17.424372,23.715357,0.0,14.101888,0.0,0.0,4.6039376,0.0,15.757878,0.0,30.966867,5.1193194,18.861588,0.0,12.531514,0.0,8.040397,4.1950336,4.346569,3.5620167,7.44701,4.773932,14.497954,0.0,0.0,20.358795,2.9676697
8.944508,20.44293,0.0,0.0,12.679304,17.087599,23.880451,0.0,13.954488,0.0,0.0,4.3813767,0.0,16.148901,0.0,30.723644,5.294963,18.78196,0.0,12.55514,0.0,7.8814487,4.569454,4.6156626,3.14453,7.5833673,4.9298577,14.57289,0.0,0.0,20.779947,2.7298687
8.889292,20.613327,0.0,0.0,12.854352,16.5032,23.997915,0.0,13.464289,0.0,0.0,4.476806,0.0,15.633454,0.0,30.351316,4.77307,18.365942,0.0,12.881128,0.0,6.815582,3.9142683,4.7072086,2.5843778,7.728784,4.861496,14.546749,0.0,0.0,20.822289,2.8221643
