embedding_size,window_size,algorithm,n_clusters,noise_points,silhouette,calinski,davies,ari,nmi,homogeneity,completeness,v_measure,precision,recall,f1,total_points_in_embedding,compared_points,noise_percentage,clustered_points,clustered_percentage
50,2,"Hierarchical (average, n=25)",25,0,0.6728664968382454,859.3483415632514,0.35118150080028265,0.09292247952843023,0.3601719012416078,0.2625073520822257,0.573563239722449,0.36017190124160786,0.25424599891338234,0.15386653599910802,0.1917115883383657,683,683,0.0,683,100.0
50,2,"Hierarchical (single, n=25)",25,0,0.5994052586397302,437.6626165473984,0.3507553389307796,0.1164134821127547,0.3539133939510689,0.2461466874675881,0.6295318799145676,0.353913393951069,0.24061984770226402,0.1271274419611063,0.16636090371440027,683,683,0.0,683,100.0
50,2,"Hierarchical (ward, n=30)",30,0,0.6540918779295785,2659.119580022351,0.5933744169399464,0.06163849972235244,0.3842559678091211,0.3210584335120946,0.4784308883898486,0.3842559678091211,0.18709394098436063,0.15642113952532688,0.1703881378577942,683,683,0.0,683,100.0
50,2,"Hierarchical (complete, n=30)",30,0,0.6623605182608053,1847.063150050892,0.4627262392539864,0.058991874851893895,0.3625429157266928,0.2873408668453368,0.4910623933580675,0.36254291572669284,0.18165906399803866,0.1469416295328245,0.1624663575505956,683,683,0.0,683,100.0
50,2,"Hierarchical (average, n=30)",30,0,0.6976054145534414,1607.3725820236575,0.36847773689435853,0.06688591767143783,0.36500083614854995,0.28337288956037804,0.5126836891550643,0.36500083614855006,0.18381080256776397,0.13573983659220337,0.1561595894160601,683,683,0.0,683,100.0
50,2,"Hierarchical (single, n=30)",30,0,0.5369573010152384,382.2596009852643,0.4220169062155052,0.11466696978484985,0.3581776382064937,0.25227987043631894,0.6172954651840784,0.35817763820649373,0.20240125266272027,0.11621404198986127,0.1476505872161232,683,683,0.0,683,100.0
50,2,"Hierarchical (ward, n=35)",35,0,0.5456765497425733,2861.896553865256,0.62581754205207,0.07764212383851789,0.3954244528614852,0.3530755377097793,0.4493168308794358,0.3954244528614851,0.19976576877009966,0.18481196005864986,0.19199813463699053,683,683,0.0,683,100.0
50,2,"Hierarchical (complete, n=35)",35,0,0.6587046332535672,1856.9688688354493,0.5416796237089603,0.05412590107904044,0.366382368045905,0.2951862608500251,0.4828383725823964,0.36638236804590496,0.23779268527871883,0.1453501008972707,0.18041937389899734,683,683,0.0,683,100.0
50,2,"Hierarchical (average, n=35)",35,0,0.6803085010433497,1434.3740216420165,0.38952440797826726,0.06607778600598778,0.3668543185718156,0.2862928795889451,0.5105091324114519,0.3668543185718156,0.19532660448390182,0.13365650325887002,0.1587113157746637,683,683,0.0,683,100.0
50,2,"Hierarchical (single, n=35)",35,0,0.5285937600067183,335.7249232292323,0.367701500960526,0.11472793639662039,0.3603860268978143,0.25516285322481363,0.6132941404201424,0.3603860268978143,0.31146292158740285,0.11859886101941712,0.17178530733951441,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=0.025, min_samples=2)",52,393,0.7939821090469115,10703849.868824357,0.23207959080036802,0.0022500869547376376,0.3352569837035794,0.28852866046159437,0.40004596160068434,0.3352569837035794,0.414400420049275,0.1552698011872751,0.2258986635927948,683,683,57.540263543191806,290,42.4597364568082
50,2,"DBSCAN (euclidean, eps=0.025, min_samples=3)",29,439,0.7992850586672602,14762242.78152862,0.23920405050132537,-0.0030700670629590352,0.28575685971176545,0.22580097194953558,0.3890629437728166,0.2857568597117655,0.2686597726916633,0.1277605187218523,0.17317030768729,683,683,64.27525622254758,244,35.72474377745242
50,2,"DBSCAN (euclidean, eps=0.025, min_samples=4)",20,471,0.7950387253657658,21027563.856863774,0.3082379889492443,-0.002096880396699558,0.2549056416789606,0.1902251612253701,0.38623274588417583,0.2549056416789606,0.31131231685880295,0.16426431338200795,0.2150547387085846,683,683,68.96046852122987,212,31.039531478770133
50,2,"DBSCAN (euclidean, eps=0.025, min_samples=5)",15,493,0.8217967979641798,27097960.664959274,0.309554199027893,-0.0019826228761202487,0.2368205504507524,0.16960674696232492,0.39227667271835676,0.23682055045075243,0.32070897324447023,0.18280946760298214,0.23287582697326858,683,683,72.18155197657394,190,27.81844802342606
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=2)",46,315,0.6387016254216082,1096035.6555234562,0.17411142567038174,0.03067762975299025,0.3448108855282582,0.30114976823429246,0.40327881591006925,0.34481088552825817,0.3571296296296297,0.16649423079176084,0.22710967727972023,683,683,46.120058565153734,368,53.879941434846266
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=3)",25,357,0.6630481158839215,1582243.3390153644,0.2561943163403378,0.023054941599827322,0.3009004141136381,0.244101364972949,0.3921478572205354,0.30090041411363816,0.2706878905408317,0.16710564855725205,0.20664295594040724,683,683,52.26939970717424,326,47.73060029282577
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=4)",16,391,0.6868734027900005,2439539.5419377894,0.21646469730836787,0.021994243793717498,0.27301524285360507,0.20986671417379194,0.3905229044656999,0.27301524285360507,0.31835895599811653,0.2372778438828459,0.2719025330079297,683,683,57.24743777452416,292,42.75256222547584
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=5)",12,410,0.6611948781338871,3176042.119658176,0.21350534009951772,0.021275263536111942,0.25866663238874577,0.19264485254316466,0.3935364558193812,0.25866663238874577,0.3515313692339656,0.2684510536065826,0.3044246513127138,683,683,60.02928257686676,273,39.97071742313324
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=2)",48,189,0.6245036139461257,75367.41838863534,0.2400306662725551,0.08974257692276061,0.42144394639991956,0.3706447375175851,0.48837944228355784,0.42144394639991967,0.3851254119881571,0.17839708975781668,0.2438420914075177,683,683,27.672035139092237,494,72.32796486090776
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=3)",27,231,0.6048344698573674,106585.91413536579,0.3019612136039387,0.08630859690571221,0.3893287940062919,0.32006863256915513,0.49684101240663425,0.3893287940062919,0.28674108337973886,0.17237585777839715,0.21531438192286137,683,683,33.821376281112734,452,66.17862371888727
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=4)",16,268,0.6093618215881688,160474.74296393612,0.15857057264693614,0.08278477092452677,0.35549165494967166,0.2755036593736445,0.5009279047678076,0.3554916549496717,0.3307846517189078,0.2540360566185673,0.287374326232397,683,683,39.23865300146413,415,60.76134699853587
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=5)",11,288,0.7583234712338619,220165.90075073304,0.08107292271143882,0.08049502855434562,0.3419242436081024,0.256328954517925,0.513343889553449,0.34192424360810236,0.38469955289808233,0.32793552386381747,0.35405680557584873,683,683,42.16691068814056,395,57.83308931185944
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=2)",36,160,0.7842518260722957,36707.23965159416,0.05272701447459389,0.08797620611478185,0.4111823337032346,0.3472732263618658,0.5039191840580028,0.4111823337032346,0.27332862824473564,0.16394866462261368,0.20495856672552704,683,683,23.42606149341142,523,76.57393850658858
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=3)",21,190,0.7734482419680688,51301.79762783898,0.062414201580971364,0.08796214207420629,0.3880508261313289,0.31234952894892115,0.5121842316149162,0.38805082613132885,0.240032127298111,0.19681007619799712,0.21628286317317527,683,683,27.81844802342606,493,72.18155197657394
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=4)",14,211,0.7633686158385006,70760.27517341608,0.08649519354901695,0.09509673335402782,0.3792610592945259,0.29526425354459623,0.530049634906216,0.3792610592945259,0.2859524995998802,0.27877838288943885,0.2823198726807905,683,683,30.89311859443631,472,69.1068814055637
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=5)",12,224,0.7382720155361723,78634.07865891662,0.191490325019791,0.0976134242109562,0.37798803907055606,0.2894963456855988,0.5443961359666603,0.37798803907055606,0.2932202165843106,0.2962137736293645,0.29470939342121133,683,683,32.796486090775986,459,67.20351390922401
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=2)",35,156,0.8027759366828258,26500.790078921968,0.05185573234940232,0.08594317315967964,0.4111786529373819,0.34459700061872284,0.5096514684784261,0.41117865293738187,0.24613049997414818,0.1600994582734073,0.1940051879995049,683,683,22.840409956076137,527,77.15959004392387
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=3)",21,184,0.8128887061268573,36097.57478791466,0.06020402113298636,0.08743844358459474,0.393570769303837,0.31535134633716827,0.5233925074904544,0.39357076930383705,0.23077962337274044,0.20122926811718903,0.21499379120413145,683,683,26.939970717423133,499,73.06002928257686
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=4)",14,205,0.8046744474842152,49814.37471461397,0.08197366937462339,0.0947661548055788,0.3843430553312925,0.29787252388636204,0.5415523033040742,0.3843430553312924,0.2945554895598591,0.289426531037587,0.2919684871605138,683,683,30.01464128843338,478,69.98535871156662
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=5)",11,217,0.7996446049301607,60264.84513223549,0.09992447986832174,0.09803756919522301,0.38238274944597406,0.29084804726441643,0.5579921200847118,0.38238274944597406,0.32624108181794426,0.3372948597034165,0.3316758988788911,683,683,31.771595900439237,466,68.22840409956076
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=2)",38,145,0.7839958476234979,15768.602555203004,0.13238509813642205,0.08004275546427063,0.40866221596201563,0.3452166698665683,0.5006794429698,0.4086622159620157,0.22366668771841183,0.152709594725649,0.18149947713659895,683,683,21.2298682284041,538,78.7701317715959
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=3)",22,177,0.7761992717892268,22249.233515757736,0.13164582758425214,0.08585781570791906,0.3949889356330473,0.3172153777138149,0.5232860513552184,0.3949889356330474,0.23524678261229473,0.18869825093887094,0.20941703713851542,683,683,25.91508052708638,506,74.08491947291361
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=4)",13,204,0.7983437740211463,34654.48100907238,0.08698124897532476,0.0917724555290741,0.37912220124766394,0.29173471890779673,0.5412508173357434,0.37912220124766394,0.2910488554396117,0.29708398166725586,0.2940354538237966,683,683,29.86822840409956,479,70.13177159590043
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=5)",10,216,0.7941907875355717,43014.024811682466,0.09840268325925454,0.09505972422941514,0.3769949236522072,0.2846753354754843,0.5579305940703633,0.37699492365220716,0.32464942464942464,0.3513923722017069,0.3374919479619145,683,683,31.625183016105417,467,68.37481698389458
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=2)",39,137,0.7757379522330557,15066.802157271459,0.1907233991334543,0.07498594266959072,0.40903582558355167,0.3486022320806346,0.49481721016950725,0.40903582558355167,0.2214865406288764,0.15039248118708562,0.17914379914232217,683,683,20.05856515373353,546,79.94143484626647
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=3)",24,167,0.7686969062953435,20197.754432880934,0.2027213033463906,0.07917466069774319,0.3951240306752712,0.3214826326469472,0.5125277631828516,0.3951240306752712,0.21385452006410088,0.17029553882801152,0.1896054413223448,683,683,24.45095168374817,516,75.54904831625183
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=4)",14,197,0.7954058072237998,31900.862712569648,0.15881739649439902,0.08680617901639841,0.37967177412880276,0.29486277894517726,0.5329638552655102,0.3796717741288027,0.26794059202688647,0.27352134879476814,0.2707022104521357,683,683,28.84333821376281,486,71.15666178623718
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=5)",12,205,0.7932218759719052,35785.11618702921,0.16465214557805188,0.08969594319422368,0.3786744214269197,0.2904891542807331,0.5437404786735188,0.3786744214269197,0.2897828823250962,0.2983950785688621,0.29402592986614096,683,683,30.01464128843338,478,69.98535871156662
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=2)",35,125,0.8517349350086997,9036.825289595412,0.284835749415927,0.053355589931225814,0.37768203202874356,0.31481920317560946,0.47191326949662177,0.3776820320287435,0.1918025819952573,0.13743341685960023,0.16012880910828098,683,683,18.301610541727673,558,81.69838945827233
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=3)",22,151,0.8521070140051251,12063.289272082495,0.3462563302279087,0.056885770363974214,0.36300912796089563,0.2906555685306536,0.4833241109602412,0.3630091279608956,0.17728506471979524,0.16457753076271275,0.1706951189059496,683,683,22.10834553440703,532,77.89165446559298
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=4)",13,178,0.8605851280942075,19161.672108245355,0.28811946780114234,0.06814772305820435,0.3532340246322922,0.27129933727421945,0.5060720510817724,0.3532340246322922,0.24623934772124428,0.26989890306779224,0.2575268534757634,683,683,26.061493411420205,505,73.9385065885798
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=5)",13,182,0.7594441164331815,26326.832448588895,0.33846812466880327,0.08616194700723234,0.38128015791710806,0.2988019868551432,0.5266515307912171,0.38128015791710806,0.2661429549738924,0.2937979363653218,0.27928751823245285,683,683,26.647144948755493,501,73.35285505124452
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=2)",35,111,0.8311847291093567,7680.970946589584,0.32353350456238167,0.052022733423042054,0.38081477007542613,0.3201158334839748,0.469918648268345,0.38081477007542613,0.20155529937429045,0.13820284041849748,0.163972612352517,683,683,16.251830161054173,572,83.74816983894583
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=3)",22,137,0.8302190052767107,10350.008049262853,0.4038326761235376,0.05491245739481515,0.3660376502507664,0.29590837398257236,0.47973265461060466,0.36603765025076646,0.19688885589744154,0.1650090443292378,0.1795447938789603,683,683,20.05856515373353,546,79.94143484626647
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=4)",15,158,0.832173793975347,14378.075974646727,0.3962869478350458,0.060513813967542206,0.35427355070839894,0.27759999815606407,0.4894643745271553,0.3542735507083989,0.2275261890222404,0.23266999883093475,0.23006934664439968,683,683,23.133235724743777,525,76.86676427525623
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=5)",11,176,0.85330992603648,19652.727880255145,0.2607378363867896,0.0676703904996369,0.3517970576780219,0.2686273375616462,0.5095628223195309,0.3517970576780219,0.2734248304723082,0.316022404456284,0.29318441836232717,683,683,25.76866764275256,507,74.23133235724744
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=2)",30,105,0.8121439582884388,6807.054233278261,0.32444223275320255,0.051708186325452585,0.37132405025426,0.309252415185504,0.46457034120272506,0.37132405025426,0.17223562732396827,0.13651612362651752,0.15230967999543685,683,683,15.373352855051245,578,84.62664714494875
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=3)",18,129,0.8115385436438399,9706.662798893576,0.41046414751582344,0.0536177655289782,0.3562229401378537,0.2862081213004794,0.47158675731126043,0.3562229401378537,0.1918379171304016,0.19639203268822253,0.1940882639761091,683,683,18.887262079062957,554,81.11273792093704
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=4)",14,141,0.8157161149853601,12061.82395206826,0.43148933162216363,0.05774186894963326,0.35080590240113835,0.276967024345528,0.4783269511661649,0.3508059024011384,0.2281745489895287,0.2540263992998187,0.24040748695039654,683,683,20.644216691068813,542,79.35578330893118
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=5)",12,150,0.816618321864355,13867.574564774028,0.41738946053169346,0.05898466398369081,0.34705143925829823,0.27064638155290416,0.4835645391385648,0.3470514392582983,0.24376386858311688,0.28813866831245183,0.2641002499674897,683,683,21.96193265007321,533,78.03806734992679
50,2,"DBSCAN (euclidean, eps=2.0, min_samples=2)",28,101,0.7747971194086938,5517.855611322665,0.3556007620516205,0.05517227506361831,0.36899615745467185,0.3046717539828313,0.46775097069147387,0.3689961574546718,0.1851484362413064,0.14214274542879482,0.1608201412876113,683,683,14.787701317715959,582,85.21229868228404
50,2,"DBSCAN (euclidean, eps=2.0, min_samples=3)",16,125,0.7781406094110055,8301.065603692312,0.4477611182854274,0.05695109527034782,0.3538334056264499,0.2818265365207909,0.47526356533470904,0.3538334056264498,0.21655354479758482,0.2210649723362207,0.21878600431960804,683,683,18.301610541727673,558,81.69838945827233
50,2,"DBSCAN (euclidean, eps=2.0, min_samples=4)",14,131,0.7757423689283186,9247.36875197929,0.49543930676655373,0.05999390434449026,0.35274276344767547,0.2785270734358656,0.4808758471124574,0.35274276344767547,0.22496797842114744,0.2507596002266641,0.2371646415498272,683,683,19.1800878477306,552,80.8199121522694
50,2,"DBSCAN (euclidean, eps=2.0, min_samples=5)",11,143,0.7875586679475187,11578.221255297249,0.47956388738215483,0.062139685767254926,0.34641866189472376,0.2689800875892832,0.4864727255282952,0.34641866189472376,0.2474749421539988,0.3102597076198533,0.2753334519455545,683,683,20.937042459736457,540,79.06295754026354
50,2,"DBSCAN (euclidean, eps=2.5, min_samples=2)",24,80,0.7618801707083842,3165.5838843796655,0.36634600786431576,0.06122594799542489,0.3647269337265383,0.2938367559905102,0.4806989184029663,0.3647269337265383,0.234896652647863,0.17449181339091965,0.2002378976456054,683,683,11.71303074670571,603,88.28696925329429
50,2,"DBSCAN (euclidean, eps=2.5, min_samples=3)",15,98,0.7865406572121915,4467.37367478067,0.3815331577143739,0.06253615586786167,0.35284248813280855,0.2769057749585035,0.48616499349346154,0.3528424881328085,0.27247882588473493,0.24009137508997863,0.25526187774929276,683,683,14.348462664714495,585,85.65153733528551
50,2,"DBSCAN (euclidean, eps=2.5, min_samples=4)",11,110,0.7884363534217181,6120.942325580044,0.374708376808495,0.062180343225066895,0.3383069908997203,0.2610400651345765,0.48054726192828257,0.3383069908997203,0.21915747488916315,0.2749557933530542,0.24390608894907378,683,683,16.105417276720353,573,83.89458272327965
50,2,"DBSCAN (euclidean, eps=2.5, min_samples=5)",10,116,0.7895370535392564,6762.6254538643425,0.39183645713010995,0.0634153368963004,0.33744016824252754,0.25876895736294003,0.48484249366532395,0.3374401682425276,0.23987255803753457,0.30234411906457587,0.2675095042639826,683,683,16.98389458272328,567,83.01610541727672
50,2,"DBSCAN (euclidean, eps=3.0, min_samples=2)",24,58,0.7148173132969837,2699.928409867514,0.5583479617829245,0.06062457346488276,0.37174719366028786,0.30306113089760134,0.4806915932450804,0.3717471936602879,0.24055733605219434,0.16828254020796224,0.19803156163154725,683,683,8.49194729136164,625,91.50805270863836
50,2,"DBSCAN (euclidean, eps=3.0, min_samples=3)",17,72,0.7354489837167026,3438.1265523794,0.5864910132491327,0.06114948084473858,0.3607831214282093,0.28865618613571287,0.4809617150941494,0.36078312142820934,0.2845574507141026,0.2143839878915185,0.24453595692040106,683,683,10.54172767203514,611,89.45827232796486
50,2,"DBSCAN (euclidean, eps=3.0, min_samples=4)",13,86,0.762117368420126,4649.6021298107225,0.5441905030555175,0.05997186779470955,0.3446040178688146,0.2709262301385934,0.47332321772416547,0.34460401786881467,0.2086125721594966,0.2557936517319054,0.22980644480915277,683,683,12.591508052708638,597,87.40849194729137
50,2,"DBSCAN (euclidean, eps=3.0, min_samples=5)",12,91,0.7674347124409836,5079.934699220141,0.4865746625672955,0.05938308268993562,0.3420964696612128,0.2675336728151308,0.4742805074908496,0.3420964696612128,0.20390212627287493,0.2680476843212692,0.23161569958814304,683,683,13.323572474377746,592,86.67642752562226
50,2,"DBSCAN (cosine, eps=0.025, min_samples=2)",2,7,0.601675123253417,48.94928450864384,0.52435037822842,1.8421582194774417e-05,0.026159898163981062,0.013572869920133594,0.3601642164706018,0.026159898163981062,0.2889173606662396,0.3994584206848358,0.3353124143143182,683,683,1.0248901903367496,676,98.97510980966325
50,2,"DBSCAN (cosine, eps=0.025, min_samples=3)",2,7,0.601675123253417,48.94928450864384,0.52435037822842,1.8421582194774417e-05,0.026159898163981062,0.013572869920133594,0.3601642164706018,0.026159898163981062,0.2889173606662396,0.3994584206848358,0.3353124143143182,683,683,1.0248901903367496,676,98.97510980966325
50,2,"DBSCAN (cosine, eps=0.025, min_samples=4)",2,7,0.601675123253417,48.94928450864384,0.52435037822842,1.8421582194774417e-05,0.026159898163981062,0.013572869920133594,0.3601642164706018,0.026159898163981062,0.2889173606662396,0.3994584206848358,0.3353124143143182,683,683,1.0248901903367496,676,98.97510980966325
50,2,"DBSCAN (cosine, eps=0.025, min_samples=5)",2,7,0.601675123253417,48.94928450864384,0.52435037822842,1.8421582194774417e-05,0.026159898163981062,0.013572869920133594,0.3601642164706018,0.026159898163981062,0.2889173606662396,0.3994584206848358,0.3353124143143182,683,683,1.0248901903367496,676,98.97510980966325
50,2,"DBSCAN (cosine, eps=0.05, min_samples=2)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.05, min_samples=3)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.05, min_samples=4)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.05, min_samples=5)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.1, min_samples=2)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.1, min_samples=3)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.1, min_samples=4)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,683,683,0.43923865300146414,680,99.56076134699853
