embedding_size,window_size,algorithm,n_clusters,noise_points,silhouette,calinski,davies,ari,nmi,homogeneity,completeness,v_measure,precision,recall,f1,total_points,noise_percentage,clustered_points,clustered_percentage
100,2,"DBSCAN (euclidean, eps=1.75, min_samples=4)",6,1,0.7297635689552961,63146.513619586716,0.3398896604750749,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=1.75, min_samples=5)",5,5,0.8914694186509526,78296.52797456503,0.23666662832260457,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.5197505197505198,957,99.48024948024948
100,2,"DBSCAN (euclidean, eps=2.0, min_samples=2)",6,1,0.7297635689552961,63146.513619586716,0.3398896604750749,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=2.0, min_samples=3)",6,1,0.7297635689552961,63146.513619586716,0.3398896604750749,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=2.0, min_samples=4)",6,1,0.7297635689552961,63146.513619586716,0.3398896604750749,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=2.0, min_samples=5)",5,5,0.8914694186509526,78296.52797456503,0.23666662832260457,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.5197505197505198,957,99.48024948024948
100,2,"DBSCAN (euclidean, eps=2.5, min_samples=2)",5,1,0.8906620071276323,77621.98651216415,0.2371310421626111,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=2.5, min_samples=3)",5,1,0.8906620071276323,77621.98651216415,0.2371310421626111,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=2.5, min_samples=4)",5,1,0.8906620071276323,77621.98651216415,0.2371310421626111,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=2.5, min_samples=5)",5,1,0.8906620071276323,77621.98651216415,0.2371310421626111,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=3.0, min_samples=2)",5,1,0.8906620071276323,77621.98651216415,0.2371310421626111,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=3.0, min_samples=3)",5,1,0.8906620071276323,77621.98651216415,0.2371310421626111,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=3.0, min_samples=4)",5,1,0.8906620071276323,77621.98651216415,0.2371310421626111,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,2,"DBSCAN (euclidean, eps=3.0, min_samples=5)",5,1,0.8906620071276323,77621.98651216415,0.2371310421626111,0.14748011351206453,0.38067942796577997,0.2581902938053868,0.7242954563489425,0.38067942796577997,0.5243801946713685,0.5768548057463152,0.549367274413974,962,0.10395010395010396,961,99.8960498960499
100,3,K-means++ (n=10),10,0,0.6332299188270326,1467787.2065038062,0.43020209500645734,0.1501683780219854,0.36457786972289324,0.2837567214871922,0.5097747003239744,0.36457786972289324,0.42451763215658456,0.3952450552780257,0.4093587023661888,962,0.0,962,100.0
100,3,K-means++ (n=15),15,0,0.5949255759950001,2479659.6445740014,0.3892431107045342,0.15096905666703817,0.36839954192936863,0.30508856353244695,0.4648672745665866,0.3683995419293685,0.447166524970203,0.2682338819386397,0.33532330065071597,962,0.0,962,100.0
