embedding_size,window_size,algorithm,n_clusters,noise_points,silhouette,calinski,davies,ari,nmi,homogeneity,completeness,v_measure,precision,recall,f1,fmi,vi,micro_precision,micro_recall,micro_f1,total_points_in_embedding,compared_points,noise_percentage,clustered_points,clustered_percentage
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=3)",39,357,0.7293682891048798,2369934.809870513,0.44481220778765773,-0.006656157855703653,0.315642903814219,0.2788215830264469,0.3636692510099282,0.315642903814219,0.3302522499287205,0.163986748869834,0.2191530530954011,0.1265827423879712,3.6631541715313096,0.19912152269399708,0.19912152269399708,0.19912152269399708,683,683,52.26939970717424,326,47.73060029282577
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=4)",29,392,0.7563265587576183,3036441.091501519,0.4202083456272435,-0.008821372054042806,0.285484475136766,0.23872424960532548,0.3550252055289465,0.28548447513676595,0.25508375207114703,0.14621558484866998,0.1858822906648769,0.13623915913532242,3.620493518116279,0.19326500732064422,0.19326500732064422,0.19326500732064422,683,683,57.39385065885798,291,42.60614934114202
50,2,"DBSCAN (euclidean, eps=0.05, min_samples=5)",23,418,0.7705109066512043,3716569.0096018016,0.39367354820673545,-0.010890483211850748,0.2644742416399529,0.2120668272660804,0.3512866062964506,0.26447424163995287,0.2675281752990731,0.16747366576502218,0.20599418201617037,0.14263856080006326,3.573792300071493,0.18887262079062958,0.18887262079062958,0.18887262079062958,683,683,61.20058565153733,265,38.79941434846266
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=2)",32,114,0.2568144604906094,163774.6055185848,0.6290444812268627,0.10421232111398901,0.37165038942428724,0.3327984816134035,0.42077267202483937,0.37165038942428724,0.3243542331972594,0.15615112799140612,0.21081254642922959,0.19305431528107758,3.40949578662496,0.23572474377745242,0.23572474377745242,0.23572474377745242,683,683,16.691068814055637,569,83.30893118594437
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=3)",18,142,0.394634968451675,279486.08224437217,0.5716418898533477,0.09434315528843831,0.34077665637829185,0.29326306248388495,0.406662958199354,0.34077665637829185,0.31178062310586485,0.213185421033357,0.25322431478725893,0.19020335688696105,3.437654054208367,0.22693997071742314,0.22693997071742314,0.22693997071742314,683,683,20.790629575402637,541,79.20937042459737
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=4)",14,157,0.49362929565893926,353288.4692350293,0.5368790483707866,0.08811882893619387,0.326317605637665,0.2761269354180466,0.39880751475885656,0.32631760563766493,0.37218100476324534,0.26540741566186005,0.30985380370235427,0.18741880048609513,3.4543435587402596,0.2240117130307467,0.2240117130307467,0.2240117130307467,683,683,22.986822840409957,526,77.01317715959004
50,2,"DBSCAN (euclidean, eps=0.1, min_samples=5)",13,165,0.49904059018576574,378739.5378532037,0.5261281934001646,0.08585178614840923,0.3199672209296022,0.26893342493320443,0.39490604463540724,0.3199672209296023,0.35660029679855204,0.27543444278023255,0.3108057133360511,0.1869000769344604,3.4634682001084265,0.22693997071742314,0.22693997071742314,0.22693997071742314,683,683,24.15812591508053,518,75.84187408491947
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=2)",11,13,0.48847038719952385,91666.24254711125,0.3791253270767546,0.15108531324082386,0.3982535333429018,0.2795844162487663,0.691950872438095,0.3982535333429018,0.4828740949227648,0.31049129090195793,0.37795498456194876,0.3503276439891293,2.5598170991395843,0.2840409956076135,0.2840409956076135,0.2840409956076135,683,683,1.903367496339678,670,98.09663250366032
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=3)",9,17,0.4889998653727934,113724.98536920425,0.4080112388262201,0.15105810042444678,0.39541709769502426,0.2764421074584257,0.694176268293015,0.39541709769502426,0.4299014025951006,0.3831728824156828,0.40519436569003014,0.3503825038286045,2.5612187705755383,0.28111273792093705,0.28111273792093705,0.28111273792093705,683,683,2.4890190336749636,666,97.51098096632504
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=4)",7,24,0.9452454843878019,149648.30639029268,0.1655203748976471,0.1508129700475544,0.3881792524630632,0.2696465873243498,0.6926642441865712,0.38817925246306323,0.3725483218713267,0.4118451757013078,0.39121239416984366,0.3502726083720117,2.5753061977185983,0.2781844802342606,0.2781844802342606,0.2781844802342606,683,683,3.513909224011713,659,96.48609077598829
50,2,"DBSCAN (euclidean, eps=0.25, min_samples=5)",7,24,0.9452454843878019,149648.30639029268,0.1655203748976471,0.1508129700475544,0.3881792524630632,0.2696465873243498,0.6926642441865712,0.38817925246306323,0.3725483218713267,0.4118451757013078,0.39121239416984366,0.3502726083720117,2.5753061977185983,0.2781844802342606,0.2781844802342606,0.2781844802342606,683,683,3.513909224011713,659,96.48609077598829
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=2)",8,6,0.8002887848680774,128809.16680357473,0.20260666962611978,0.14874921819905718,0.3910002858520399,0.2701822530785205,0.7072733882996243,0.3910002858520399,0.4348721213055684,0.3865427676458792,0.4092856742737343,0.3499433272006294,2.549992462711181,0.2796486090775988,0.2796486090775988,0.2796486090775988,683,683,0.8784773060029283,677,99.12152269399708
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=3)",6,10,0.9449617452678701,178993.45872402476,0.11487549917427492,0.1487784757977957,0.388554234426145,0.26759987850575734,0.7090367581103865,0.388554234426145,0.3781689178690642,0.5337943353442006,0.4427029827144717,0.3500250558558145,2.551727366409004,0.2796486090775988,0.2796486090775988,0.2796486090775988,683,683,1.4641288433382138,673,98.5358711566618
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=4)",6,10,0.9449617452678701,178993.45872402476,0.11487549917427492,0.1487784757977957,0.388554234426145,0.26759987850575734,0.7090367581103865,0.388554234426145,0.3781689178690642,0.5337943353442006,0.4427029827144717,0.3500250558558145,2.551727366409004,0.2796486090775988,0.2796486090775988,0.2796486090775988,683,683,1.4641288433382138,673,98.5358711566618
50,2,"DBSCAN (euclidean, eps=0.5, min_samples=5)",6,10,0.9449617452678701,178993.45872402476,0.11487549917427492,0.1487784757977957,0.388554234426145,0.26759987850575734,0.7090367581103865,0.388554234426145,0.3781689178690642,0.5337943353442006,0.4427029827144717,0.3500250558558145,2.551727366409004,0.2796486090775988,0.2796486090775988,0.2796486090775988,683,683,1.4641288433382138,673,98.5358711566618
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=2)",6,3,0.9417642201892935,164383.30374987196,0.1267457459407925,0.14689823624486914,0.380293057650905,0.26057449991136,0.7035178764149804,0.380293057650905,0.35723405200699176,0.44748481153467673,0.39729853413046085,0.34870415188869375,2.5730127656931385,0.2752562225475842,0.2752562225475842,0.2752562225475842,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=3)",6,3,0.9417642201892935,164383.30374987196,0.1267457459407925,0.14689823624486914,0.380293057650905,0.26057449991136,0.7035178764149804,0.380293057650905,0.35723405200699176,0.44748481153467673,0.39729853413046085,0.34870415188869375,2.5730127656931385,0.2752562225475842,0.2752562225475842,0.2752562225475842,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=4)",6,4,0.9419502322073222,167462.3930205315,0.12457074940511285,0.1468944276853474,0.37984318683376256,0.260448823976208,0.7013582592259165,0.37984318683376256,0.34664797142091114,0.44748481153467673,0.390664396406966,0.34866484751082955,2.5766868614011496,0.2752562225475842,0.2752562225475842,0.2752562225475842,683,683,0.5856515373352855,679,99.41434846266472
50,2,"DBSCAN (euclidean, eps=0.75, min_samples=5)",6,4,0.9419502322073222,167462.3930205315,0.12457074940511285,0.1468944276853474,0.37984318683376256,0.260448823976208,0.7013582592259165,0.37984318683376256,0.34664797142091114,0.44748481153467673,0.390664396406966,0.34866484751082955,2.5766868614011496,0.2752562225475842,0.2752562225475842,0.2752562225475842,683,683,0.5856515373352855,679,99.41434846266472
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=2)",5,2,0.9381387595264479,187482.9222653168,0.1998406589857641,0.14904401751563748,0.38196625488377967,0.2601382424976042,0.7184141777423576,0.38196625488377967,0.44177306067482364,0.5714483295065057,0.49831257016479846,0.35168965886268877,2.5505477449754688,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.29282576866764276,681,99.70717423133236
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=3)",5,2,0.9381387595264479,187482.9222653168,0.1998406589857641,0.14904401751563748,0.38196625488377967,0.2601382424976042,0.7184141777423576,0.38196625488377967,0.44177306067482364,0.5714483295065057,0.49831257016479846,0.35168965886268877,2.5505477449754688,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.29282576866764276,681,99.70717423133236
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=4)",5,2,0.9381387595264479,187482.9222653168,0.1998406589857641,0.14904401751563748,0.38196625488377967,0.2601382424976042,0.7184141777423576,0.38196625488377967,0.44177306067482364,0.5714483295065057,0.49831257016479846,0.35168965886268877,2.5505477449754688,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.29282576866764276,681,99.70717423133236
50,2,"DBSCAN (euclidean, eps=1.0, min_samples=5)",5,2,0.9381387595264479,187482.9222653168,0.1998406589857641,0.14904401751563748,0.38196625488377967,0.2601382424976042,0.7184141777423576,0.38196625488377967,0.44177306067482364,0.5714483295065057,0.49831257016479846,0.35168965886268877,2.5505477449754688,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.29282576866764276,681,99.70717423133236
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=2)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=3)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=4)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.25, min_samples=5)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=2)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=3)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=4)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.5, min_samples=5)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=2)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=3)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=4)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=1.75, min_samples=5)",5,1,0.9377346687325961,183616.55708850903,0.20000626345068623,0.1485720688127014,0.3815798490627906,0.25938683723599415,0.7214376441955361,0.3815798490627906,0.5249109802340012,0.5714483295065057,0.5471919654977686,0.35154020215852827,2.547347524940103,0.2869692532942899,0.2869692532942899,0.2869692532942899,683,683,0.14641288433382138,682,99.85358711566617
50,2,"DBSCAN (euclidean, eps=2.0, min_samples=2)",5,0,0.9367520173257082,170757.70914846982,0.20037284129710226,0.14809727488906438,0.3803904498523318,0.25796386868036997,0.7239852136400949,0.3803904498523319,0.42966026955879055,0.6732379954078068,0.5245517701361128,0.351388314005004,2.546181998503892,0.28550512445095166,0.28550512445095166,0.28550512445095166,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=2.0, min_samples=3)",5,0,0.9367520173257082,170757.70914846982,0.20037284129710226,0.14809727488906438,0.3803904498523318,0.25796386868036997,0.7239852136400949,0.3803904498523319,0.42966026955879055,0.6732379954078068,0.5245517701361128,0.351388314005004,2.546181998503892,0.28550512445095166,0.28550512445095166,0.28550512445095166,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=2.0, min_samples=4)",5,0,0.9367520173257082,170757.70914846982,0.20037284129710226,0.14809727488906438,0.3803904498523318,0.25796386868036997,0.7239852136400949,0.3803904498523319,0.42966026955879055,0.6732379954078068,0.5245517701361128,0.351388314005004,2.546181998503892,0.28550512445095166,0.28550512445095166,0.28550512445095166,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=2.0, min_samples=5)",5,0,0.9367520173257082,170757.70914846982,0.20037284129710226,0.14809727488906438,0.3803904498523318,0.25796386868036997,0.7239852136400949,0.3803904498523319,0.42966026955879055,0.6732379954078068,0.5245517701361128,0.351388314005004,2.546181998503892,0.28550512445095166,0.28550512445095166,0.28550512445095166,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=2.5, min_samples=2)",5,0,0.9367520173257082,170757.70914846982,0.20037284129710226,0.14809727488906438,0.3803904498523318,0.25796386868036997,0.7239852136400949,0.3803904498523319,0.42966026955879055,0.6732379954078068,0.5245517701361128,0.351388314005004,2.546181998503892,0.28550512445095166,0.28550512445095166,0.28550512445095166,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=2.5, min_samples=3)",5,0,0.9367520173257082,170757.70914846982,0.20037284129710226,0.14809727488906438,0.3803904498523318,0.25796386868036997,0.7239852136400949,0.3803904498523319,0.42966026955879055,0.6732379954078068,0.5245517701361128,0.351388314005004,2.546181998503892,0.28550512445095166,0.28550512445095166,0.28550512445095166,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=2.5, min_samples=4)",5,0,0.9367520173257082,170757.70914846982,0.20037284129710226,0.14809727488906438,0.3803904498523318,0.25796386868036997,0.7239852136400949,0.3803904498523319,0.42966026955879055,0.6732379954078068,0.5245517701361128,0.351388314005004,2.546181998503892,0.28550512445095166,0.28550512445095166,0.28550512445095166,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=2.5, min_samples=5)",5,0,0.9367520173257082,170757.70914846982,0.20037284129710226,0.14809727488906438,0.3803904498523318,0.25796386868036997,0.7239852136400949,0.3803904498523319,0.42966026955879055,0.6732379954078068,0.5245517701361128,0.351388314005004,2.546181998503892,0.28550512445095166,0.28550512445095166,0.28550512445095166,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=3.0, min_samples=2)",4,0,0.9399783544597771,135057.5140273101,0.14430802117709482,0.14657006522859886,0.36098547546122634,0.24190593929070908,0.710958949325413,0.36098547546122634,0.3068670036151549,0.7522617799740441,0.4359135960266277,0.35031147012482194,2.5948341008984794,0.2708638360175695,0.2708638360175695,0.2708638360175695,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=3.0, min_samples=3)",4,0,0.9399783544597771,135057.5140273101,0.14430802117709482,0.14657006522859886,0.36098547546122634,0.24190593929070908,0.710958949325413,0.36098547546122634,0.3068670036151549,0.7522617799740441,0.4359135960266277,0.35031147012482194,2.5948341008984794,0.2708638360175695,0.2708638360175695,0.2708638360175695,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=3.0, min_samples=4)",4,0,0.9399783544597771,135057.5140273101,0.14430802117709482,0.14657006522859886,0.36098547546122634,0.24190593929070908,0.710958949325413,0.36098547546122634,0.3068670036151549,0.7522617799740441,0.4359135960266277,0.35031147012482194,2.5948341008984794,0.2708638360175695,0.2708638360175695,0.2708638360175695,683,683,0.0,683,100.0
50,2,"DBSCAN (euclidean, eps=3.0, min_samples=5)",4,0,0.9399783544597771,135057.5140273101,0.14430802117709482,0.14657006522859886,0.36098547546122634,0.24190593929070908,0.710958949325413,0.36098547546122634,0.3068670036151549,0.7522617799740441,0.4359135960266277,0.35031147012482194,2.5948341008984794,0.2708638360175695,0.2708638360175695,0.2708638360175695,683,683,0.0,683,100.0
50,2,"DBSCAN (cosine, eps=0.025, min_samples=2)",2,6,-0.14047294183877337,8.99804697175165,0.8643712121094502,-0.00020466148725862296,0.025595396190352105,0.013251313013658127,0.37385521596370513,0.02559539619035211,0.30471452262497034,0.3994584206848358,0.34571274890336806,0.24788778774377387,3.056880400613,0.15666178623718888,0.15666178623718888,0.15666178623718888,683,683,0.8784773060029283,677,99.12152269399708
50,2,"DBSCAN (cosine, eps=0.025, min_samples=3)",2,6,-0.14047294183877337,8.99804697175165,0.8643712121094502,-0.00020466148725862296,0.025595396190352105,0.013251313013658127,0.37385521596370513,0.02559539619035211,0.30471452262497034,0.3994584206848358,0.34571274890336806,0.24788778774377387,3.056880400613,0.15666178623718888,0.15666178623718888,0.15666178623718888,683,683,0.8784773060029283,677,99.12152269399708
50,2,"DBSCAN (cosine, eps=0.025, min_samples=4)",2,6,-0.14047294183877337,8.99804697175165,0.8643712121094502,-0.00020466148725862296,0.025595396190352105,0.013251313013658127,0.37385521596370513,0.02559539619035211,0.30471452262497034,0.3994584206848358,0.34571274890336806,0.24788778774377387,3.056880400613,0.15666178623718888,0.15666178623718888,0.15666178623718888,683,683,0.8784773060029283,677,99.12152269399708
50,2,"DBSCAN (cosine, eps=0.025, min_samples=5)",2,6,-0.14047294183877337,8.99804697175165,0.8643712121094502,-0.00020466148725862296,0.025595396190352105,0.013251313013658127,0.37385521596370513,0.02559539619035211,0.30471452262497034,0.3994584206848358,0.34571274890336806,0.24788778774377387,3.056880400613,0.15666178623718888,0.15666178623718888,0.15666178623718888,683,683,0.8784773060029283,677,99.12152269399708
50,2,"DBSCAN (cosine, eps=0.05, min_samples=2)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.05, min_samples=3)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.05, min_samples=4)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.05, min_samples=5)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.1, min_samples=2)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.1, min_samples=3)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.1, min_samples=4)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.1, min_samples=5)",1,3,,,,0.0006996984821263566,0.008555495846768568,0.004317597432783987,0.4634835843735349,0.008555495846768568,0.41127450980392155,0.5625,0.47514472690661963,0.25323866368566555,3.031848078201605,0.1581259150805271,0.1581259150805271,0.1581259150805271,683,683,0.43923865300146414,680,99.56076134699853
50,2,"DBSCAN (cosine, eps=0.25, min_samples=2)",1,0,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,683,683,0.0,683,100.0
50,2,"DBSCAN (cosine, eps=0.25, min_samples=3)",1,0,,,,0.0,0.0,0.0,1.0,0.0,0.15519765739385066,1.0,0.26869455006337134,0.25306034018076223,3.0297867934276046,0.15519765739385066,0.15519765739385066,0.15519765739385066,683,683,0.0,683,100.0
